msoa21cd,all_lgb_plus,gay_or_lesbian,bisexual_and_other,all_diff_id,trans_mw,other_id,different_unanswered
E02006454,0.021614631,0.010530205,0.011084427,0.003694126,0.001292944,0.001292944,0.001108238
E02006455,0.021208483,0.007803121,0.013405362,0.003402041,0.00120072,0.00120072,0.0010006
E02006456,0.02209429,0.01042477,0.011669519,0.005445776,0.003423059,0.000777968,0.001244749
E02006457,0.017065749,0.010186533,0.006879217,0.001984389,0.001058341,0.000132293,0.000793756
E02006458,0.023941566,0.011226836,0.012714731,0.00229854,0.000946458,0.000811249,0.000540833
E02006459,0.024843222,0.009527255,0.015315967,0.011095031,0.002170767,0.000602991,0.008321274
E02006460,0.023547026,0.009663808,0.013883217,0.004627739,0.00231387,0.00068055,0.00163332
E02006461,0.024499285,0.011444921,0.013054364,0.005183199,0.002502234,0.000714924,0.001966041
E02006462,0.02891819,0.013485166,0.015433024,0.002846442,0.001797753,0,0.001048689
E02006463,0.040236417,0.019095249,0.021141169,0.006478745,0.002386906,0.001818595,0.002273244
E02006464,0.023848534,0.013107591,0.010740943,0.004005097,0.001638449,0.0007282,0.001638449
E02006465,0.022209003,0.008526671,0.013682332,0.00257732,0.001189532,0.000793021,0.000594766
E02006466,0.026004179,0.012305549,0.01369863,0.003134432,0.001741351,0.00058045,0.000812631
E02006467,0.021047139,0.010436598,0.010610541,0.003653445,0.001739736,0.000695894,0.001217815
E02006468,0.021533729,0.01252472,0.009009009,0.002856515,0.00109866,0.000769062,0.000988794
E02006469,0.023042126,0.011733107,0.011309019,0.002261804,0.001130902,0.000282725,0.000848176
E02006470,0.02636749,0.013649054,0.012718437,0.002895853,0.001137656,0.000827386,0.00093081
E02006471,0.019966159,0.012182741,0.007783418,0.004062288,0.002708192,0.000338524,0.001015572
E02006472,0.023526498,0.011515602,0.012010896,0.002104742,0.000619042,0.000619042,0.000866658
E02006473,0.017908392,0.010216967,0.007691424,0.002526122,0.001263061,0.000459295,0.000803766
E02006474,0.024463119,0.013071895,0.011391223,0.002426731,0.000933358,0.000560015,0.000933358
E02006475,0.020988137,0.012775388,0.008212749,0.002868318,0.001825293,0.000391134,0.00065189
E02006476,0.035826182,0.019888299,0.015937883,0.0044953,0.001634655,0.000953549,0.001907097
E02006477,0.020180638,0.010443127,0.00973751,0.001975727,0.000564493,0.000141123,0.00127011
E02006478,0.023915627,0.012477718,0.011437908,0.002821922,0.001485222,0.000297044,0.001039655
E02006479,0.03606601,0.016369444,0.019696567,0.00758584,0.003194038,0.001597019,0.002794783
E02006480,0.030845771,0.014759536,0.016086236,0.0033173,0.00099519,0.000829325,0.001492785
E02006481,0.024793388,0.010726218,0.014067171,0.002811457,0.00087858,0,0.001932876
E02006482,0.028933402,0.015750728,0.013182674,0.005305494,0.003422899,0.00068458,0.001198015
E02006483,0.029179811,0.013880126,0.015299684,0.006624606,0.002839117,0.000946372,0.002839117
E02006484,0.031060847,0.014017203,0.017043645,0.003981526,0.001751871,0.000159261,0.002070393
E02006485,0.011298453,0.005562315,0.005736026,0.002085868,0.000695289,0.000521467,0.000869112
E02006486,0.020234654,0.010882503,0.009352151,0.004078858,0.001359619,0.00067981,0.002039429
E02006487,0.021317829,0.010747005,0.010570824,0.002995067,0.000352361,0.000880902,0.001761804
E02006488,0.012757045,0.007425743,0.005331091,0.002284844,0.001523229,0.000190404,0.000571211
E02006489,0.023854363,0.011927181,0.011927181,0.003608409,0.000470662,0.000941324,0.002196423
E02006490,0.018886199,0.00968523,0.009201287,0.002906038,0.001453019,0.000322893,0.001130126
E02006493,0.032058032,0.015210015,0.016848017,0.00585069,0.002106249,0.000468055,0.003276387
E02006494,0.037917845,0.015632796,0.022285049,0.005484461,0.00315772,0.000830979,0.001495762
E02006495,0.019448698,0.009800919,0.009647779,0.003063256,0.000765814,0.001225302,0.00107214
E02006496,0.03742133,0.013777853,0.023643476,0.011908813,0.003062266,0.001361007,0.007485539
E02006497,0.033450435,0.014204979,0.019245456,0.007788638,0.003512523,0.00091631,0.003359805
E02006498,0.019501219,0.007875492,0.011625727,0.001968688,0.000937471,0.000749977,0.000281241
E02006499,0.017530191,0.008570316,0.008959875,0.00194742,0.000389484,0.000194742,0.001363194
E02006500,0.024591816,0.011691191,0.012900625,0.004033071,0.001814882,0.000806614,0.001411575
E02006501,0.0200492,0.00897909,0.011070111,0.002091021,0.000369004,0.000861009,0.000861009
E02006502,0.017618271,0.009026645,0.008591626,0.00445846,0.001413658,0.000652458,0.002392344
E02006503,0.018997426,0.010417943,0.00857997,0.002451581,0.00134837,0.000490316,0.000612895
E02006504,0.012968875,0.008379888,0.004589423,0.00179569,0.000598563,0.000199521,0.000997606
E02006505,0.019469621,0.012252434,0.007217187,0.00218194,0.000839208,0.001007049,0.000335683
E02006506,0.020787084,0.009889001,0.010898082,0.001412144,0.00080694,0,0.000605205
E02006507,0.02319191,0.011870741,0.011321169,0.002198285,0.000879314,0.000439657,0.000879314
E02006508,0.018725361,0.009198423,0.009526939,0.00175304,0.00043826,0.00087652,0.00043826
E02006509,0.021012608,0.011206724,0.009805883,0.00240096,0.00120048,0.00060024,0.00060024
E02006510,0.017120356,0.008217771,0.008902585,0.002225646,0.000856018,0.001369628,0
E02006511,0.022186642,0.011436414,0.010750229,0.004003203,0.002173167,0.000571886,0.001258149
E02006512,0.032926946,0.017087453,0.015839493,0.004319447,0.001439816,0.00124784,0.001631791
E02006513,0.020188816,0.00929557,0.010893247,0.001742919,0.00087146,0.000290487,0.000580973
E02006514,0.024281984,0.01227154,0.012010443,0.003133978,0.000914077,0.000914077,0.001305824
E02006515,0.020089043,0.010098816,0.009990227,0.002172024,0.000977411,0.000325804,0.00086881
E02006516,0.022194821,0.012083847,0.010110974,0.003573189,0.001355347,0.000985707,0.001232134
E02006517,0.019053628,0.009842271,0.009211357,0.001262945,0.000378884,0.000631473,0.000252589
E02006518,0.020584177,0.012189512,0.008394664,0.001840773,0.000805338,0.00069029,0.000345145
E02006519,0.026370679,0.012067938,0.014302742,0.00357462,0.000893655,0.001638368,0.001042598
E02006520,0.022298456,0.010577473,0.011720984,0.002573267,0.000571837,0.000857756,0.001143674
E02006521,0.019902121,0.008156607,0.011745514,0.001958544,0.00081606,0.000652848,0.000489636
E02006522,0.018837019,0.009009009,0.00982801,0.002251791,0.001432958,0.000818833,0
E02006523,0.041267835,0.013184035,0.0280838,0.004243792,0.001354402,0.002257336,0.000632054
E02006524,0.027877698,0.009217626,0.018660072,0.006519784,0.002922662,0.001573741,0.002023381
E02006525,0.042073225,0.015486528,0.026586698,0.00429684,0.001700833,0.00143228,0.001163728
E02006526,0.025847693,0.01139522,0.014452473,0.003752084,0.001806559,0.00069483,0.001250695
E02006527,0.039733434,0.016974727,0.022758707,0.005406765,0.002137558,0.002263297,0.00100591
E02006528,0.054311427,0.018731687,0.035579741,0.004709576,0.001569859,0.001569859,0.001569859
E02006529,0.029348464,0.012326355,0.017022109,0.00312989,0.001467136,0.000391236,0.001271518
E02006530,0.029538635,0.015003751,0.014534883,0.003188596,0.001219169,0.000656476,0.001312951
E02006531,0.054630474,0.017906022,0.036724453,0.009238139,0.003649635,0.002166971,0.003421533
E02006532,0.021615098,0.011191573,0.010423524,0.002413604,0.001316511,0.000219419,0.000877674
E02006533,0.026067201,0.011239986,0.014827216,0.003467655,0.001195743,0.000358723,0.001913189
E02006534,0.03242805,0.01688961,0.015538441,0.002972973,0.001621622,0.000810811,0.000540541
E02006535,0.027466938,0.0169549,0.010512038,0.002376103,0.000678887,0.000848608,0.000848608
E02006536,0.03003796,0.016669417,0.013368543,0.002969317,0.000659848,0.000989772,0.001319696
E02006537,0.036970781,0.019797257,0.017173524,0.004174618,0.001550573,0.000715649,0.001908397
E02006538,0.045736434,0.028940568,0.016795865,0.002583979,0.001421189,0.000775194,0.000387597
E02006539,0.031717338,0.018241578,0.01347576,0.003449975,0.001971414,0.000328569,0.001149992
E02006540,0.027303043,0.015214673,0.01208837,0.003126303,0.000833681,0.000625261,0.001667361
E02006541,0.033095491,0.017306816,0.015788675,0.002580841,0.000759071,0.000910885,0.000910885
E02006542,0.030351438,0.021166134,0.009185304,0.003194888,0.000399361,0.001797125,0.000998403
E02006543,0.025656942,0.016552866,0.009104433,0.002688728,0.001447777,0.00041365,0.000827301
E02006544,0.020006187,0.012271837,0.007734351,0.002681242,0.001031247,0.000515623,0.001134371
E02006545,0.033520761,0.017841696,0.015679066,0.003350627,0.000864678,0.000756593,0.001729356
E02006546,0.024005261,0.01249589,0.011509372,0.002740327,0.001096131,0.000657678,0.000986518
E02006547,0.026956522,0.016347826,0.010608695,0.002782609,0.001391304,0.000521739,0.000869565
E02006548,0.024202557,0.014149187,0.010053369,0.002358491,0.000993049,0.000744786,0.000620655
E02006549,0.022715267,0.01320655,0.009508716,0.003697183,0.001584507,0.000880282,0.001232394
E02006550,0.022372717,0.011488693,0.010884024,0.002539299,0.000604595,0.000483676,0.001451028
E02006551,0.018132612,0.012584574,0.005548038,0.002300406,0.000947226,0.00067659,0.00067659
E02006552,0.045396419,0.021579284,0.023817135,0.005752637,0.001438159,0.000798977,0.0035155
E02006553,0.027023582,0.015551307,0.011472275,0.004459735,0.002166157,0.000127421,0.002166157
E02006554,0.018576389,0.010416667,0.008159722,0.003993056,0.0015625,0.000520833,0.001909722
E02006555,0.037845477,0.019786432,0.018059046,0.004241948,0.001413983,0,0.002827965
E02006556,0.020179118,0.010089559,0.010089559,0.002153707,0.000793471,0.000453412,0.000906824
E02006557,0.032792104,0.014645018,0.018147087,0.00589172,0.001910828,0.000955414,0.003025478
E02006558,0.045794193,0.021349274,0.024444919,0.009286934,0.003309137,0.000747225,0.005230572
E02006559,0.015382521,0.008439967,0.006942554,0.003811598,0.001225157,0.000136129,0.002450313
E02006560,0.01289483,0.007571276,0.005323445,0.002129673,0.000591576,0.000591576,0.000946522
E02006561,0.015157116,0.008133087,0.00702403,0.0012939,0.000369686,0.000184843,0.000739372
E02006562,0.018402506,0.009788567,0.008613939,0.001761942,0.000783085,0.000391543,0.000587314
E02006563,0.016390084,0.007580414,0.008809671,0.002459016,0.00102459,0.000819672,0.000614754
E02006564,0.025800712,0.013938316,0.011862396,0.003113417,0.00148258,0.000444774,0.001186064
E02006565,0.022154205,0.012534616,0.009619589,0.002623142,0.000728651,0.00058292,0.001311571
E02006566,0.022688356,0.010702055,0.011986302,0.002711187,0.001426941,0.000570776,0.00071347
E02006567,0.024466261,0.011531868,0.012934393,0.003428393,0.001246688,0.00077918,0.001402525
E02006568,0.05426506,0.020337349,0.033927711,0.007420256,0.003083743,0.00221644,0.002120073
E02006569,0.022741318,0.014089729,0.008651589,0.002842665,0.001606724,0.000123594,0.001112347
E02006570,0.055210052,0.023099378,0.032110674,0.00584127,0.001904762,0.002666667,0.001269841
E02006571,0.028365792,0.012842224,0.015523568,0.002822069,0.001128827,0.00042331,0.001269931
E02006572,0.033329772,0.014421536,0.018908236,0.004487179,0.002350427,0.000747863,0.001388889
E02006573,0.020274359,0.011398023,0.008876337,0.001816347,0.000605449,0.000403633,0.000807265
E02006574,0.020350657,0.012314757,0.0080359,0.002087247,0.000834899,0.000521812,0.000730536
E02006575,0.027015376,0.013651387,0.01336399,0.010350776,0.003162737,0.000431282,0.006756757
E02006576,0.021966151,0.010923058,0.011043093,0.00419916,0.001439712,0.00059988,0.002159568
E02006577,0.028748591,0.013528749,0.015219842,0.006059752,0.003100338,0.000563698,0.002395716
E02006578,0.035511222,0.017157107,0.018354115,0.006884166,0.002693804,0.000498853,0.00369151
E02006579,0.028216871,0.013886837,0.014330034,0.007237814,0.002511078,0.001329394,0.003397341
E02006580,0.025773959,0.011998222,0.013775737,0.003998815,0.002369668,0.000444313,0.001184834
E02006581,0.037216632,0.023275549,0.013941084,0.008122197,0.003515578,0.001091041,0.003515578
E02006582,0.023207426,0.01584507,0.007362355,0.003841844,0.001920922,0.000640307,0.001280615
E02006583,0.025214453,0.013257083,0.01195737,0.004029114,0.001949571,0.000389914,0.001689628
E02006584,0.030672823,0.014346966,0.016325858,0.008905013,0.003627968,0.000989446,0.004287599
E02006585,0.027097768,0.014010778,0.01308699,0.004928384,0.002464192,0.000616048,0.001848144
E02006586,0.028872668,0.015733982,0.013138686,0.007626156,0.002920656,0.000324517,0.004380983
E02006587,0.035661218,0.015453195,0.020208024,0.006388352,0.004308424,0.000891398,0.001188531
E02006588,0.030703826,0.018186112,0.012517714,0.002479924,0.001062825,0.000944733,0.000472367
E02006589,0.02056335,0.010174574,0.010388776,0.001821103,0.000749866,0.000642742,0.000428495
E02006590,0.026618605,0.012893387,0.013725218,0.003742722,0.001524813,0.000831716,0.001386194
E02006591,0.033377251,0.015517494,0.017859757,0.003806178,0.00102474,0.001171132,0.001610306
E02006592,0.014593214,0.006749362,0.007843852,0.001823819,0.000729528,0.00091191,0.000182382
E02006593,0.039348129,0.018226654,0.021121475,0.005038593,0.002680103,0.000536021,0.00182247
E02006594,0.029552622,0.015185142,0.014367481,0.002570995,0.001168634,0.000584317,0.000818044
E02006595,0.031101813,0.015341702,0.015760111,0.003625715,0.001952308,0.001115605,0.000557802
E02006596,0.01910828,0.010350318,0.008757962,0.00199071,0.00066357,0.000796284,0.000530856
E02006597,0.024954536,0.013538089,0.011416173,0.002222671,0.000808244,0.000404122,0.001010305
E02006598,0.019654428,0.011663067,0.00799136,0.002376323,0.000432059,0.001080147,0.000864118
E02006599,0.01772235,0.009681654,0.008040696,0.001476862,0.000328192,0.000820479,0.000328192
E02006600,0.025637968,0.013951824,0.011686144,0.003100775,0.001788909,0.000834824,0.000477042
E02006601,0.028169014,0.015425889,0.012743125,0.002816524,0.000536481,0.000670601,0.001609442
E02006602,0.01863354,0.00974026,0.008893281,0.001835121,0.000564653,0.000705816,0.000564653
E02006603,0.018768247,0.008758515,0.010009732,0.001946337,0.000417072,0.001112192,0.000417072
E02006604,0.026595745,0.011096845,0.015498899,0.004494176,0.00128405,0.001192332,0.002017793
E02006605,0.021858962,0.01102452,0.010834442,0.002662609,0.000950932,0.000570559,0.001141118
E02006606,0.016792986,0.006687472,0.010105514,0.002824019,0.001337693,0.000297265,0.001189061
E02006607,0.014656489,0.006259542,0.008396947,0.001985339,0.000763592,0.000763592,0.000458155
E02006608,0.015618974,0.007134593,0.008484381,0.002506749,0.000771307,0.000578481,0.001156961
E02006609,0.02779745,0.016111898,0.011685552,0.002124646,0.000177054,0.000885269,0.001062323
E02006610,0.02903124,0.018302304,0.010728936,0.002208899,0.001420006,0.000157778,0.000631114
E02006611,0.01996008,0.010423597,0.009536483,0.00166334,0.000554447,0.000110889,0.000998004
E02006612,0.04016979,0.022776685,0.017393105,0.005071939,0.002277197,0.000931581,0.001863161
E02006613,0.03457189,0.016801292,0.017770598,0.005813953,0.002099483,0.000807494,0.002906977
E02006614,0.029161724,0.013740609,0.015421115,0.002667984,0.001086957,0.0006917,0.000889328
E02006615,0.028325123,0.013546798,0.014778325,0.003694581,0.000879662,0.001231527,0.001583392
E02006616,0.031486146,0.017128463,0.014357683,0.003023051,0.001385565,0.000755763,0.000881723
E02006617,0.03058104,0.015556442,0.015024598,0.004387714,0.001728494,0.000930727,0.001728494
E02006618,0.016901932,0.007986627,0.008915304,0.00260078,0.00148616,0.00055731,0.00055731
E02006619,0.027460921,0.014504999,0.012955922,0.00295733,0.001549078,0.000563301,0.000844951
E02006620,0.026198715,0.012728621,0.013470094,0.002719071,0.001483129,0.000741565,0.000494376
E02006621,0.018876272,0.011502728,0.007373543,0.00176939,0.000589797,0.000589797,0.000589797
E02006622,0.027782018,0.0148069,0.012975118,0.002900321,0.000610594,0.000763242,0.001526485
E02006623,0.03470516,0.018427518,0.016277641,0.004454685,0.001996928,0.001382488,0.001075269
E02006624,0.026715645,0.01619636,0.010519285,0.002170646,0.000667891,0.001168809,0.000333946
E02006625,0.042351846,0.02373565,0.018616196,0.005430566,0.002172227,0.001086113,0.002172227
E02006626,0.035612165,0.018715883,0.016896282,0.003899142,0.001299714,0.000779828,0.0018196
E02006627,0.034618311,0.016738524,0.017879787,0.004185693,0.001648909,0.000761035,0.001775748
E02006628,0.054057829,0.025841598,0.028216231,0.006006425,0.002374633,0.001815896,0.001815896
E02006629,0.047776206,0.024988213,0.022787993,0.002830189,0.001257862,0.000471698,0.001100629
E02006630,0.051505445,0.02690583,0.024599616,0.007944644,0.001665812,0.002434649,0.003844182
E02006631,0.070784491,0.0374211,0.03336339,0.008453562,0.003719567,0.002479711,0.002254283
E02006632,0.044094711,0.024386786,0.019707925,0.003686375,0.001276053,0.001701404,0.000708918
E02006633,0.023044018,0.014350766,0.008693253,0.001932634,0.000828272,0.000414136,0.000690226
E02006634,0.015677492,0.007838746,0.007838746,0.001679731,0.000419933,0.000699888,0.00055991
E02006635,0.020586652,0.007131324,0.013455328,0.002691428,0.001076571,0.000672857,0.000942
E02006636,0.018178786,0.009172782,0.009006004,0.001833945,0.000666889,0.000500167,0.000666889
E02006637,0.025558395,0.010778975,0.014779419,0.003667074,0.000888988,0.000888988,0.001889099
E02006638,0.025995274,0.011816033,0.01417924,0.00345329,0.001272265,0.00090876,0.001272265
E02006639,0.019372442,0.009686221,0.009686221,0.002046106,0.001227663,0.000272814,0.000545628
E02006640,0.015136558,0.007897335,0.00723964,0.000986355,0.000986355,0,0
E02006641,0.023221417,0.010797219,0.012424197,0.001626978,0.000887443,0.000443721,0.000295814
E02006642,0.021072397,0.009597329,0.011475068,0.002503129,0.00104297,0.000625782,0.000834376
E02006644,0.017694464,0.007182901,0.010511563,0.003679047,0.000875964,0.001226349,0.001576734
E02006645,0.026629073,0.010338346,0.016290727,0.004698512,0.002036022,0.001096319,0.001566171
E02006646,0.022768949,0.010696822,0.012072127,0.003056235,0.00091687,0.000764059,0.001375306
E02006647,0.01404878,0.00702439,0.007024024,0.001950839,0.001170503,0.000195084,0.000585252
E02006648,0.020800933,0.01088647,0.009914463,0.004277659,0.002138829,0.000583317,0.001555512
E02006649,0.024818211,0.010275055,0.014543155,0.004266077,0.001896034,0.000632011,0.001738031
E02006650,0.024900483,0.011095113,0.013805369,0.002795189,0.001948162,0,0.000847027
E02006651,0.017954209,0.008071158,0.00988305,0.002800198,0.000823588,0.000494153,0.001482458
E02006652,0.026342324,0.010965465,0.015376859,0.004914315,0.002142137,0.001260081,0.001512097
E02006653,0.023002721,0.010388326,0.012614396,0.00234945,0.000494621,0.000989242,0.000865587
E02006654,0.03570543,0.01500124,0.020704191,0.00483511,0.001487726,0.001735681,0.001611703
E02006655,0.021048048,0.010596603,0.010451444,0.001596517,0.001015965,0.000145138,0.000435414
E02006656,0.030476873,0.015059161,0.015417712,0.003046595,0.001612903,0.000896057,0.000537634
E02006657,0.036672015,0.014439606,0.022232409,0.003552194,0.001145869,0.00148963,0.000916695
E02006658,0.025583145,0.013995485,0.01158766,0.001204094,0.000451535,0.000451535,0.000301023
E02006659,0.023866707,0.012608826,0.01125788,0.002401321,0.000900495,0.00120066,0.000300165
E02006660,0.024158523,0.012486428,0.011672095,0.003619582,0.001719301,0.000814406,0.001085875
E02006661,0.025455025,0.012265893,0.013189133,0.004484305,0.002901609,0.000395674,0.001187022
E02006662,0.018169113,0.008036338,0.010132774,0.004367575,0.001397624,0.000698812,0.002271139
E02006663,0.028541327,0.012355138,0.016186189,0.004500622,0.001819401,0.000766063,0.001915158
E02006664,0.019542155,0.009864135,0.00967802,0.002419055,0.001302568,0.001116487,0
E02006665,0.017386814,0.00929592,0.008090893,0.002924983,0.000860289,0.000344116,0.001720578
E02006666,0.024349751,0.011068069,0.013281682,0.003504888,0.001291275,0.001475742,0.000737871
E02006667,0.027097447,0.011464304,0.015633142,0.007121765,0.002952927,0.001389613,0.002779225
E02006668,0.02431672,0.010048232,0.014268488,0.00361809,0.00281407,0,0.00080402
E02006669,0.023549488,0.011831627,0.011717861,0.003184713,0.000796178,0.001478617,0.000909918
E02006670,0.040445587,0.017994859,0.022450728,0.005484147,0.002056555,0.002227935,0.001199657
E02006671,0.043330821,0.018462698,0.024868123,0.004143907,0.001506875,0.002071953,0.000565078
E02006672,0.026648901,0.012391739,0.014257162,0.002798507,0.001465885,0.000399787,0.000932836
E02006673,0.030440709,0.014766015,0.015674693,0.004088122,0.001589825,0.000908471,0.001589825
E02006674,0.032192339,0.014466178,0.017726162,0.005909925,0.001630324,0.002037905,0.002241696
E02006675,0.017038778,0.008519389,0.008519389,0.002350176,0.001028202,0.000146886,0.001175088
E02006676,0.019908116,0.011485452,0.008422665,0.002870813,0.001148325,0.000382775,0.001339713
E02006677,0.018102932,0.007480551,0.010622382,0.002394493,0.001197246,0.000748279,0.000448967
E02006678,0.024640657,0.010582846,0.014057811,0.003475513,0.001895735,0.000789889,0.000789889
E02006679,0.017620707,0.008760577,0.008860129,0.002488305,0.001393451,0.000398129,0.000696725
E02006680,0.023981191,0.010971787,0.013009404,0.00454688,0.00156789,0.001254312,0.001724679
E02006681,0.019172553,0.01049445,0.008678103,0.002623083,0.001614205,0.000807103,0.000201776
E02006682,0.028117078,0.014634708,0.013482369,0.002881512,0.001267865,0.001037344,0.000576302
E02006683,0.025144773,0.010210302,0.014934471,0.003504495,0.001523693,0.001066585,0.000914216
E02006684,0.046025105,0.019700139,0.026324965,0.006624826,0.002440725,0.0013947,0.0027894
E02006685,0.024037863,0.010337526,0.013700337,0.002864616,0.001494582,0.000373646,0.000996388
E02006686,0.028247331,0.011120996,0.017126334,0.004448399,0.001779359,0.00088968,0.001779359
E02006687,0.030585716,0.013304787,0.017280929,0.005964215,0.002293929,0.0010705,0.002599786
E02006688,0.031756181,0.012361466,0.019394714,0.004049446,0.001065644,0.001278772,0.00170503
E02006689,0.016173913,0.008173913,0.008,0.003130979,0.001391546,0.00104366,0.000695773
E02006690,0.022953586,0.012658228,0.010295358,0.002870652,0.001350895,0.000337724,0.001182033
E02006692,0.029424779,0.014823009,0.01460177,0.003319318,0.001549015,0.000221288,0.001549015
E02006693,0.020332717,0.008687616,0.011645102,0.004252172,0.002773156,0.000924385,0.000554631
E02006694,0.027856737,0.012696608,0.015160129,0.004169035,0.001326511,0.000568505,0.002274019
E02006695,0.018039359,0.008746356,0.009292924,0.002005104,0.000911411,0.000364564,0.000729129
E02006696,0.01508845,0.007284079,0.007804371,0.001214013,0.00017343,0.000520291,0.000520291
E02006697,0.014808917,0.008280255,0.006528484,0.001751592,0.000636943,0.000636943,0.000477707
E02006698,0.019408329,0.012436405,0.006972202,0.002449595,0.000753721,0.000753721,0.000942152
E02006699,0.013122266,0.006665278,0.006456988,0.001249219,0.000208203,0,0.001041016
E02006700,0.01181767,0.007690865,0.004127059,0.001500375,0.000750188,0,0.000750188
E02006701,0.021976178,0.014259352,0.007716826,0.001509307,0.000335402,0.000503102,0.000670803
E02006702,0.026652893,0.01446281,0.012190082,0.003512397,0.001859504,0.001033058,0.000619835
E02006703,0.021516863,0.014497177,0.007019686,0.001220815,0.000610407,0,0.000610407
E02006704,0.020308123,0.011554622,0.008753501,0.002100105,0.000700035,0.000350018,0.001050053
E02006705,0.026085493,0.011948839,0.014136654,0.001683502,0.000841751,0.0003367,0.000505051
E02006706,0.021653879,0.008354646,0.013299233,0.003583618,0.00221843,0.000341297,0.001023891
E02006707,0.016792766,0.007012364,0.009780402,0.001844338,0.000737735,0.000553301,0.000553301
E02006708,0.032345013,0.016806723,0.015538291,0.004598066,0.002061202,0.001109878,0.001426986
E02006709,0.020542083,0.011412268,0.009129814,0.0027108,0.00114139,0.000713369,0.000856042
E02006710,0.018690275,0.010680157,0.008010118,0.002529156,0.00098356,0.000562035,0.00098356
E02006711,0.014227926,0.007392942,0.006834984,0.00251011,0.000557802,0.000697253,0.001255055
E02006712,0.015165583,0.008356546,0.006809532,0.001702786,0.00123839,0.000464396,0
E02006713,0.032359467,0.015347633,0.017011835,0.004252172,0.001848771,0.000739508,0.001663894
E02006714,0.013397321,0.00859828,0.00479908,0.00159968,0.00119976,0,0.00039992
E02006715,0.028773978,0.012371421,0.016402558,0.003753128,0.001251043,0.000973033,0.001529052
E02006716,0.026114274,0.01040644,0.015707834,0.004910627,0.001767826,0.000982125,0.002160676
E02006717,0.020563332,0.01244168,0.008121652,0.002937619,0.000864006,0.000518403,0.00155521
E02006718,0.028024739,0.014302281,0.013722458,0.00270636,0.000773246,0.00135318,0.000579934
E02006719,0.029379929,0.014689964,0.014689965,0.003867574,0.001856436,0.001392327,0.000618812
E02006720,0.01887396,0.009596929,0.009277032,0.000959539,0.000639693,0,0.000319846
E02006721,0.021515263,0.011769033,0.009746231,0.002389706,0.000919118,0.000551471,0.000919118
E02006722,0.022559962,0.010448825,0.012111137,0.005936832,0.001187366,0,0.004749466
E02006723,0.028283664,0.014762693,0.013520971,0.004552352,0.001931301,0.00068975,0.001931301
E02006724,0.028163929,0.01354035,0.014623578,0.007403395,0.0030697,0.001083424,0.003250271
E02006725,0.027443106,0.011378849,0.016064257,0.004240125,0.001785316,0.000669493,0.001785316
E02006726,0.027110171,0.012882138,0.014228033,0.004806768,0.002307249,0.000384541,0.002114978
E02006727,0.018270402,0.009135201,0.009135201,0.002842063,0.001421031,0.000406009,0.001015022
E02006728,0.017776392,0.011694995,0.006081397,0.002807236,0.000779788,0.000779788,0.001247661
E02006729,0.025507717,0.014784728,0.010722989,0.002112104,0.000649878,0.000649878,0.000812348
E02006730,0.025,0.011523438,0.013476563,0.004882813,0.002539062,0.000390625,0.001953125
E02006731,0.019836136,0.01185856,0.007977576,0.003664583,0.001077818,0.001293382,0.001293382
E02006732,0.020078943,0.012184658,0.007894285,0.001716149,0.000514845,0.000514845,0.00068646
E02006733,0.023752969,0.013262074,0.010490895,0.001583845,0.000593942,0.000395961,0.000593942
E02006734,0.021260889,0.010778089,0.0104828,0.002657611,0.00029529,0.00059058,0.001771741
E02006735,0.03130227,0.017204301,0.014097969,0.003583373,0.000716675,0.000716675,0.002150024
E02006736,0.023720583,0.013821442,0.009899141,0.002054155,0.000933707,0.000186741,0.000933707
E02006737,0.033526851,0.017561684,0.015965167,0.004208388,0.001451168,0.001160935,0.001596285
E02006738,0.032879022,0.015315442,0.01756358,0.005621135,0.001686341,0.000983699,0.002951096
E02006739,0.056116505,0.01631068,0.039805825,0.006406523,0.002717919,0.002717919,0.000970685
E02006740,0.065375303,0.025575061,0.039800242,0.011351597,0.002421674,0.005448766,0.003481156
E02006741,0.025651303,0.013627255,0.012024048,0.004606449,0.002002804,0.000801122,0.001802524
E02006742,0.041796716,0.01723436,0.024562356,0.004750271,0.001900109,0.00135722,0.001492942
E02006743,0.022357724,0.009423503,0.01293422,0.005544262,0.002402513,0.001108852,0.002032896
E02006744,0.052968475,0.021443431,0.031525044,0.006882202,0.002560819,0.001920615,0.002400768
E02006745,0.023926716,0.012441892,0.011484823,0.003282725,0.000683901,0.000547121,0.002051703
E02006746,0.034843206,0.015947467,0.018895739,0.003215865,0.001607932,0.000669972,0.000937961
E02006747,0.021317011,0.010552976,0.010764036,0.002534319,0.001689546,0.000211193,0.00063358
E02006748,0.018728162,0.012019567,0.006708783,0.002375961,0.000698812,0.000419287,0.001257862
E02006749,0.025087925,0.01101993,0.014067995,0.002344666,0.000937866,0,0.0014068
E02006750,0.025264522,0.013172101,0.01209242,0.002375297,0.000863744,0.000215936,0.001295616
E02006751,0.025867378,0.012523096,0.013344282,0.003489327,0.001436782,0.000205255,0.001847291
E02006752,0.019458669,0.009509876,0.009948958,0.003072871,0.001902253,0.000292654,0.000877963
E02006753,0.021335959,0.011816839,0.009519384,0.001477105,0.000328246,0.000328246,0.000820614
E02006754,0.01628333,0.010177081,0.006106248,0.00223987,0.000610874,0.000407249,0.001221747
E02006755,0.014857369,0.009310618,0.005546358,0.001189061,0.000396354,0.000792707,0
